,full_address,neighborhood,nid,sale_price,prediction,difference,pred_percent,shap
1114,"68 Otsego Ave, San Francisco, CA 94112",10 - Mission Terrace,10080,1280000,1208219,-71780,-0.05940975932343391,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 983985 2: baths = 1.0 
1115,"75 Mangels Ave, San Francisco, CA 94131",4 - Sunnyside,4150,1555000,1501289,-53710,-0.0357759232233101,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1427310 2: latitude = 37.733078000000006 
1116,"15 Park Hill Ave, San Francisco, CA 94117",5 - Buena Vista/Ashbury,5060,2620000,2030760,-589239,-0.29015688707675946,Pros - 1: year_sold = 2018 2: comp_price = 2155102   Cons - 1: baths = 1.5 2: street_name = Park Hill 
1117,"268 Mallorca Way, San Francisco, CA 94123",7 - Marina,7010,6050000,6012705,-37294,-0.00620253280345535,Pros - 1: comp_price = 7844088 2: year_sold = 2018   Cons - 1: rooms = 12.0 2: beds = 5 
1118,"55 Otsego Ave, San Francisco, CA 94122",10 - Mission Terrace,10080,1432000,1168605,-263394,-0.22539181331587663,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 978631 2: baths = 1.0 
1119,"2219 Scott St, San Francisco, CA 94115",7 - Pacific Heights,7020,9600000,6789971,-2810028,-0.41384977932895445,Pros - 1: comp_price = 8984094 2: year_sold = 2018   Cons - 1: rooms = 12.0 2: beds = 5 
1120,"849 Paris St, San Francisco, CA 94122",10 - Excelsior,10030,1000000,1143526,143526,0.12551179422243133,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1069693 2: latitude = 37.71618 
1121,"249 Santa Rosa Ave, San Francisco, CA 94112",10 - Mission Terrace,10080,1360000,1509320,149320,0.09893196936368696,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1365486 2: latitude = 37.728382 
1122,"31 Rico Way, San Francisco, CA 94123",7 - Marina,7010,6200000,3878729,-2321270,-0.5984615063336469,Pros - 1: comp_price = 4534308 2: year_sold = 2018   Cons - 1: rooms = 9.0 2: beds = 4 
1123,"2 Rosella Ct, San Francisco, CA 94112",10 - Mission Terrace,10080,1032000,1002163,-29836,-0.02977160402050365,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 824736 2: latitude = 37.72222 
1124,"706 London St, San Francisco, CA 94112",10 - Excelsior,10030,1000000,953525,-46474,-0.04873915209354763,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 912181 2: latitude = 37.717968 
1125,"492 Douglass St, San Francisco, CA 94114",5 - Eureka Valley/Dolore,5100,4300000,4266416,-33583,-0.007871478074336868,Pros - 1: comp_price = 5243923 2: year_sold = 2018   Cons - 1: lot_sf = 2299.0 2: street_name = Douglass 
1126,"4449 25th St, San Francisco, CA 94114",5 - Noe Valley,5030,1350000,1593344,243344,0.15272533740359898,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: baths = 1.0 2: comp_price = 1519949 
1127,"31 Paradise Ave, San Francisco, CA 94131",5 - Glen Park,5010,1650000,1396749,-253250,-0.18131389390649286,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1255524 2: baths = 1.0 
1128,"680 Douglass St, San Francisco, CA 94114",5 - Noe Valley,5030,4600000,3351704,-1248295,-0.3724359310965407,Pros - 1: comp_price = 4046599 2: year_sold = 2018   Cons - 1: rooms = 10.0 2: beds = 5 
1129,"380 Capistrano Ave, San Francisco, CA 94112",10 - Mission Terrace,10080,1410000,1219679,-190320,-0.156041056704264,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1077372 2: baths = 1.0 
1130,"147 Monterey Blvd, San Francisco, CA 94131",4 - Sunnyside,4150,1530000,1428206,-101793,-0.07127333171825354,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1292910 2: latitude = 37.731533 
1131,"18 Santa Ysabel Ave, San Francisco, CA 94112",10 - Mission Terrace,10080,1485000,1598167,113167,0.07081049727594176,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1326877 2: latitude = 37.727109999999996 
1132,"1342 Hayes St, San Francisco, CA 94117",6 - North Panhandle,6060,2600000,2759530,159530,0.057810569191130375,Pros - 1: comp_price = 3205717 2: year_sold = 2018   Cons - 1: rooms = 10.0 2: beds = 4 
1133,"130 Alhambra, San Francisco, CA 94123",7 - Marina,7010,2450000,2876309,426309,0.14821390886723226,Pros - 1: comp_price = 3172678 2: year_sold = 2018   Cons - 1: street_name = Alhambra 2: view_count = 1 
1134,"2503 15th St, San Francisco, CA 94114",5 - Corona Heights,5070,3200000,2567363,-632636,-0.2464147064517172,Pros - 1: comp_price = 2778551 2: year_sold = 2018   Cons - 1: lot_sf = 2347.0 2: view_count = 1 
1135,"815 Douglass St, San Francisco, CA 94114",5 - Noe Valley,5030,2460000,2215290,-244709,-0.11046364132912621,Pros - 1: comp_price = 2412903 2: year_sold = 2018   Cons - 1: lot_sf = 2500.0 2: street_name = Douglass 
1136,"818 Duncan St, San Francisco, CA 94131",5 - Noe Valley,5030,2275000,1978487,-296512,-0.14986805574158435,Pros - 1: year_sold = 2018 2: comp_price = 2064380   Cons - 1: street_name = Duncan 2: nid = 5030 
1137,"831 27th St, San Francisco, CA 94131",5 - Noe Valley,5030,2375000,2523080,148080,0.058690172329058134,Pros - 1: comp_price = 2706377 2: year_sold = 2018   Cons - 1: rooms = 8.0 2: beds = 4 
1138,"4540 20th St, San Francisco, CA 94114",5 - Eureka Valley/Dolore,5100,2325000,2257435,-67564,-0.02992954392928257,Pros - 1: year_sold = 2018 2: comp_price = 2251772   Cons - 1: lot_sf = 1873.0 2: nid = 5100 
1139,"4540 20th St, San Francisco, CA 94114",5 - Eureka Valley/Dolore,5100,1550000,1844983,294983,0.1598838580084478,Pros - 1: year_sold = 2018 2: baths = 3.0   Cons - 1: lot_sf = 1873.0 2: sf = 1050 
1140,"120 Alhambra St, San Francisco, CA 94123",7 - Marina,7010,3150000,2971755,-178244,-0.05997937245836214,Pros - 1: comp_price = 3308474 2: year_sold = 2018   Cons - 1: street_name = Alhambra 2: view_count = 1 
1141,"4536 20th St, San Francisco, CA 94114",5 - Eureka Valley/Dolore,5100,1450000,1910018,460018,0.2408448506767999,Pros - 1: year_sold = 2018 2: comp_price = 2160198   Cons - 1: lot_sf = 1873.0 2: park_leased = 0 
1142,"887 Douglass St, San Francisco, CA 94114",5 - Noe Valley,5030,2425000,2095489,-329510,-0.157247305998743,Pros - 1: comp_price = 2420645 2: year_sold = 2018   Cons - 1: lot_sf = 2200.0 2: street_name = Douglass 
1143,"2637 Pierce St, San Francisco, CA 94123",7 - Pacific Heights,7020,8500000,5741329,-2758670,-0.4804932795176866,Pros - 1: comp_price = 7625355 2: year_sold = 2018   Cons - 1: rooms = 9.5 2: beds = 5 
1144,"1266 Naples St, San Francisco, CA 94112-4447",10 - Crocker Amazon,10020,1350000,1063311,-286688,-0.26961820201239334,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 908331 2: latitude = 37.71136 
1145,"646 London St, San Francisco, CA 94112-3412",10 - Excelsior,10030,1040000,1090114,50114,0.045971338777412274,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 946139 2: latitude = 37.718872 
1146,"300 Sussex St, San Francisco, CA 94131",5 - Glen Park,5010,3855000,2264837,-1590162,-0.7021088051811234,Pros - 1: comp_price = 2363866 2: year_sold = 2018   Cons - 1: beds = 5 2: latitude = 37.736763 
1147,"31 San Gabriel Ave, San Francisco, CA 94112",10 - Mission Terrace,10080,1115000,1190857,75857,0.06369950380272359,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 910220 2: baths = 1.0 
1148,"178 Eureka St, San Francisco, CA 94114",5 - Eureka Valley/Dolore,5100,2332000,1828760,-503239,-0.2751804501410792,Pros - 1: year_sold = 2018 2: comp_price = 2021408   Cons - 1: baths = 1.25 2: rooms = 7.0 
1149,"1050 Page St, San Francisco, CA 94117",5 - Haight Ashbury,5020,3375000,3221465,-153534,-0.047659682784074946,Pros - 1: comp_price = 3896555 2: year_sold = 2018   Cons - 1: rooms = 9.0 2: beds = 5 
1150,"234 Eureka St, San Francisco, CA 94114",5 - Eureka Valley/Dolore,5100,3295000,2544055,-750944,-0.295176008380322,Pros - 1: comp_price = 2765774 2: year_sold = 2018   Cons - 1: rooms = 7.5 2: beds = 4 
1151,"1225 Douglass St, San Francisco, CA 94131",5 - Noe Valley,5030,1810000,1679357,-130642,-0.07779286953280333,Pros - 1: year_sold = 2018 2: view_count = 9   Cons - 1: comp_price = 1557774 2: lot_sf = 2238.0 
1152,"130 Swiss Ave, San Francisco, CA 94131",5 - Glen Park,5010,1660000,1437390,-222609,-0.1548702857262121,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1229670 2: latitude = 37.73641 
1153,"780 Elizabeth St, San Francisco, CA 94114",5 - Noe Valley,5030,2450000,2324979,-125020,-0.05377252869810867,Pros - 1: comp_price = 2804819 2: year_sold = 2018   Cons - 1: rooms = 11.0 2: street_name = Elizabeth 
1154,"807 Lisbon St, San Francisco, CA 94112",10 - Excelsior,10030,800000,1209539,409539,0.3385909838376439,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1122429 2: latitude = 37.716190000000005 
1155,"1338 Douglass St, San Francisco, CA 94131",5 - Noe Valley,5030,1445000,1791149,346149,0.19325527915321394,Pros - 1: year_sold = 2018 2: comp_price = 1998943   Cons - 1: lot_sf = 1964.0 2: baths = 1.5 
1156,"4394 26th St, San Francisco, CA 94131",5 - Noe Valley,5030,3400000,2484828,-915171,-0.3683035606488658,Pros - 1: comp_price = 2765611 2: year_sold = 2018   Cons - 1: lot_sf = 1663.0 2: rooms = 8.0 
1157,"1087 Prague St, San Francisco, CA 94112",10 - Crocker Amazon,10020,1185000,1104458,-80541,-0.0729235516425251,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 902133 2: latitude = 37.710094 
1158,"291 Sussex St, San Francisco, CA 94131",5 - Glen Park,5010,1775000,1497759,-277240,-0.18510321086369702,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1542323 2: beds = 4 
1159,"225 Rolph St, San Francisco, CA 94112",10 - Crocker Amazon,10020,800000,1103856,303856,0.27526778855212997,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1008690 2: latitude = 37.71411 
1160,"4262 23rd St, San Francisco, CA 94114",5 - Noe Valley,5030,3150000,2434315,-715684,-0.29399810624344014,Pros - 1: comp_price = 2694908 2: year_sold = 2018   Cons - 1: lot_sf = 2453.0 2: rooms = 7.0 
1161,"395 Eureka St, San Francisco, CA 94114",5 - Eureka Valley/Dolore,5100,2007000,2032907,25907,0.012743819564790716,Pros - 1: comp_price = 2446131 2: year_sold = 2018   Cons - 1: lot_sf = 1672.0 2: rooms = 8.0 
1162,"1071 Prague St, San Francisco, CA 94112",10 - Crocker Amazon,10020,1115000,1101194,-13805,-0.012536392315977021,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 927376 2: latitude = 37.7101 
1163,"167 Hamerton Ave, San Francisco, CA 94131",5 - Glen Park,5010,1700000,1431817,-268182,-0.18730186888408226,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1394048 2: latitude = 37.733475 
1164,"764 Elizabeth St, San Francisco, CA 94114",5 - Noe Valley,5030,2125000,2106409,-18590,-0.008825446530089836,Pros - 1: comp_price = 2403521 2: year_sold = 2018   Cons - 1: baths = 1.5 2: view_count = 1 
1165,"1185 Naples St, San Francisco, CA 94112-4456",10 - Crocker Amazon,10020,1200000,1617533,417533,0.25812950956796554,Pros - 1: year_sold = 2018 2: baths = 3.0   Cons - 1: latitude = 37.712047999999996 2: beds = 4 
1166,"784 Cayuga Ave, San Francisco, CA 94112",10 - Mission Terrace,10080,1925000,1869438,-55561,-0.02972069680834561,Pros - 1: year_sold = 2018 2: baths = 4.0   Cons - 1: latitude = 37.725513 2: beds = 4 
1167,"463 Eureka St, San Francisco, CA 94114",5 - Eureka Valley/Dolore,5100,3700000,3201488,-498511,-0.15571228128920053,Pros - 1: comp_price = 3935525 2: year_sold = 2018   Cons - 1: rooms = 9.0 2: beds = 4 
1168,"766 Lisbon St, San Francisco, CA 94112",10 - Excelsior,10030,810000,1130210,320210,0.28331902920696156,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1002589 2: latitude = 37.716682 
1169,"506 Eureka St, San Francisco, CA 94114-3147",5 - Noe Valley,5030,2320000,2135678,-184321,-0.0863056134866773,Pros - 1: comp_price = 2377783 2: year_sold = 2018   Cons - 1: rooms = 9.0 2: lot_sf = 1777.0 
1170,"787 27th St, San Francisco, CA 94131",5 - Noe Valley,5030,2350000,2032659,-317340,-0.15612062820177905,Pros - 1: year_sold = 2018 2: comp_price = 2226775   Cons - 1: beds = 4 2: lot_sf = 2538.0 
1171,"26 Cervantes Blvd, San Francisco, CA 94123",7 - Marina,7010,2725000,2982485,257485,0.08633237048970908,Pros - 1: comp_price = 3270270 2: year_sold = 2018   Cons - 1: view_count = 1 2: street_name = Cervantes 
1172,"769 Cayuga Ave, San Francisco, CA 94112",10 - Mission Terrace,10080,1260000,1227553,-32446,-0.026431445322523752,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1081674 2: baths = 1.0 
1173,"65 Hiliritas Ave, San Francisco, CA 94131",5 - Glen Park,5010,3300000,2357839,-942160,-0.3995862312906013,Pros - 1: comp_price = 2545226 2: year_sold = 2018   Cons - 1: rooms = 7.5 2: beds = 4 
1174,"55 Hiliritas Ave, San Francisco, CA 94131-2612",5 - Glen Park,5010,3250000,2319902,-930097,-0.40092081475855446,Pros - 1: comp_price = 2444385 2: year_sold = 2018   Cons - 1: rooms = 7.5 2: beds = 4 
1175,"35 Hiliritas Ave, San Francisco, CA 94131-2612",5 - Glen Park,5010,1650000,2043946,393946,0.1927379686156092,Pros - 1: year_sold = 2018 2: comp_price = 2253657   Cons - 1: rooms = 8.0 2: beds = 4 
1176,"258 Sussex St, San Francisco, CA 94131",5 - Glen Park,5010,1400000,1325497,-74502,-0.0562068416601471,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1354964 2: baths = 1.0 
1177,"549 Jersey St, San Francisco, CA 94114",5 - Noe Valley,5030,2670000,2175896,-494103,-0.22708024648236863,Pros - 1: comp_price = 2474512 2: year_sold = 2018   Cons - 1: street_name = Jersey 2: view_count = 1 
1178,"50 Circular Ave, San Francisco, CA 94131",5 - Glen Park,5010,975000,1130893,155893,0.13784946940161447,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1142439 2: baths = 1.0 
1179,"94 Joost Ave, San Francisco, CA 94131",5 - Glen Park,5010,1325000,1159173,-165826,-0.1430554369365056,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1147199 2: lot_sf = 1245.0 
1180,"4242 24th St, San Francisco, CA 94114",5 - Noe Valley,5030,2225000,1890125,-334874,-0.17717029297004167,Pros - 1: year_sold = 2018 2: comp_price = 1900188   Cons - 1: sf = 1325 2: view_count = 1 
1181,"1147 Naples St, San Francisco, CA 94112-4401",10 - Crocker Amazon,10020,1000000,1136169,136169,0.11984924777915962,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1079482 2: latitude = 37.712740000000004 
1182,"174 Arbor St, San Francisco, CA 94131",5 - Glen Park,5010,1425000,1342446,-82553,-0.06149446607163342,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1442498 2: baths = 1.0 
1183,"15 Hiliritas, San Francisco, CA 94131",5 - Glen Park,5010,3635000,2362720,-1272279,-0.5384806494210063,Pros - 1: comp_price = 2676752 2: year_sold = 2018   Cons - 1: rooms = 10.0 2: beds = 5 
1184,"191 Topaz Way, San Francisco, CA 94131",4 - Diamond Heights,4020,1620000,1883816,263816,0.14004340126636572,Pros - 1: year_sold = 2018 2: comp_price = 1803114   Cons - 1: rooms = 7.0 2: nid = 4020 
1185,"2285 Greenwich St, San Francisco, CA 94123",7 - Cow Hollow,7040,2150000,2563671,413671,0.16135884830775868,Pros - 1: comp_price = 2861741 2: year_sold = 2018   Cons - 1: lot_sf = 1415.0 2: rooms = 7.0 
1186,"90 Joost Ave, San Francisco, CA 94131",5 - Glen Park,5010,1180000,1194946,14946,0.01250767817123117,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1179693 2: lot_sf = 1245.0 
1187,"11 Hiliritas, San Francisco, CA 94131",5 - Glen Park,5010,3500000,2444472,-1055527,-0.4318016324179618,Pros - 1: comp_price = 2651568 2: year_sold = 2018   Cons - 1: rooms = 9.5 2: beds = 5 
1188,"2330 Diamond St, San Francisco, CA 94131",5 - Glen Park,5010,2350000,2168246,-181753,-0.08382489809735612,Pros - 1: comp_price = 2375692 2: year_sold = 2018   Cons - 1: beds = 4 2: rooms = 7.0 
1189,"145 Santa Rosa Ave, San Francisco, CA 94112",10 - Mission Terrace,10080,1570000,1254483,-315516,-0.25151078173239494,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1167219 2: latitude = 37.72726 
1190,"211 Divisadero St, San Francisco, CA 94117",5 - Haight Ashbury,5020,2900000,2634623,-265376,-0.10072636578364343,Pros - 1: comp_price = 2977892 2: year_sold = 2018   Cons - 1: rooms = 9.0 2: beds = 4 
1191,"172 Chilton Ave, San Francisco, CA 94131",5 - Glen Park,5010,1268000,1344612,76612,0.05697703129229845,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1382715 2: baths = 1.0 
1192,"2667 Clay St, San Francisco, CA 94115",7 - Pacific Heights,7020,4400000,3937347,-462652,-0.11750348648468119,Pros - 1: comp_price = 4744050 2: year_sold = 2018   Cons - 1: rooms = 9.0 2: beds = 4 
1193,"1265 Athens St, San Francisco, CA 94112",10 - Crocker Amazon,10020,1418200,1557977,139777,0.08971698555241829,Pros - 1: year_sold = 2018 2: baths = 3.0   Cons - 1: latitude = 37.7122 2: rooms = 9.0 
1194,"304 Diamond St, San Francisco, CA 94114",5 - Eureka Valley/Dolore,5100,3850000,3381841,-468158,-0.1384328831544712,Pros - 1: comp_price = 3983546 2: year_sold = 2018   Cons - 1: rooms = 10.0 2: street_name = Diamond 
1195,"2209 Sutter St, San Francisco, CA 94115",6 - Lower Pacific Height,6030,2770000,2174662,-595337,-0.2737607039622709,Pros - 1: year_sold = 2018 2: comp_price = 2286860   Cons - 1: lot_sf = 1531.0 2: rooms = 7.0 
1196,"744 Duncan St, San Francisco, CA 94131",5 - Noe Valley,5030,2950000,2311539,-638460,-0.27620559289719965,Pros - 1: comp_price = 2628180 2: year_sold = 2018   Cons - 1: rooms = 8.0 2: beds = 4 
1197,"2335 Diamond St, San Francisco, CA 94131",5 - Glen Park,5010,3800000,2390292,-1409707,-0.5897635100648791,Pros - 1: comp_price = 2604797 2: year_sold = 2018   Cons - 1: rooms = 7.5 2: beds = 4 
1198,"2577 California St, San Francisco, CA 94115",7 - Pacific Heights,7020,2550000,2898551,348551,0.12025008357624206,Pros - 1: comp_price = 3377957 2: year_sold = 2018   Cons - 1: rooms = 11.0 2: lot_sf = 1964.0 
1199,"4326 Cesar Chavez St, San Francisco, CA 94131",5 - Noe Valley,5030,5500000,3772698,-1727301,-0.45784237169261893,Pros - 1: comp_price = 4486453 2: year_sold = 2018   Cons - 1: rooms = 10.0 2: beds = 5 
1200,"851 Chenery, San Francisco, CA 94131",5 - Glen Park,5010,3300000,2465393,-834606,-0.3385285834753323,Pros - 1: comp_price = 2922308 2: year_sold = 2018   Cons - 1: beds = 5 2: rooms = 8.5 
1201,"728 27th St, San Francisco, CA 94131",5 - Noe Valley,5030,2475000,2245332,-229667,-0.10228643247412855,Pros - 1: year_sold = 2018 2: comp_price = 2280940   Cons - 1: nid = 5030 2: beds = 3 
1202,"124 Drake St, San Francisco, CA 94112",10 - Crocker Amazon,10020,1302000,1200986,-101013,-0.08410839093877864,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 1025987 2: latitude = 37.709790000000005 
1203,"2628 Steiner St, San Francisco, CA 94115",7 - Pacific Heights,7020,3177000,3039425,-137574,-0.04526316655288418,Pros - 1: comp_price = 3854304 2: year_sold = 2018   Cons - 1: park_leased = 0 2: lot_sf = 2221.0 
1204,"725 Duncan St, San Francisco, CA 94131",5 - Noe Valley,5030,4100000,3028748,-1071251,-0.3536943317832979,Pros - 1: comp_price = 3430126 2: year_sold = 2018   Cons - 1: rooms = 8.5 2: beds = 4 
1205,"213 Moulton St, San Francisco, CA 94123",7 - Cow Hollow,7040,2650000,2856564,206564,0.07231205042141538,Pros - 1: comp_price = 3102897 2: year_sold = 2018   Cons - 1: lot_sf = 1150.0 2: rooms = 7.0 
1206,"118 Russia Ave, San Francisco, CA 94112",10 - Excelsior,10030,1170000,986437,-183562,-0.18608588282880711,Pros - 1: year_sold = 2018 2: park_leased = ONST   Cons - 1: comp_price = 793430 2: latitude = 37.721115000000005 
